16|176.7617|237.0713|5
2|176.7617|237.0713|5
16|169.7891|243.707|5
16|163.181|251.3242|5
2|163.181|251.3242|5
17|154.4766|262.2959|5
16|149.737|267.8623|5
15|145.4531|272.2129|5
19|140.8047|276.2998|5
4|138.4349|278.3506|0
12|136.2018|280.3135|0
15|130.1406|285.6455|0
19|126.4036|288.0186|0
15|123.2591|289.7324|0
16|120.8893|291.124|0
19|119.0208|292.5156|0
17|117.1523|293.7461|0
14|116.4688|293.9951|0
19|116.332|294.1563|0
16|116.332|294.4053|0
15|116.332|294.5664|0
19|116.7422|294.6543|0
17|117.2891|294.7275|0
14|118.0182|295.1377|0
19|120.0234|296.1191|0
15|121.5729|297.2764|0
16|123.4414|298.917|0
19|125.4922|301.29|0
9|128.3633|304.7324|10
8|130.4141|306.7686|10
14|135.1536|310.6211|10
19|140.5768|312.833|10
16|146.957|312.7598|10
15|154.9779|310.46|10
18|164.138|307.5889|10
18|175.1211|304.6445|10
14|178.8125|303.8242|10
19|181|302.9307|10
16|183.7344|301.041|10
15|190.1146|297.3496|10
19|195.7656|295.8848|10
17|201.4167|295.709|10
14|207.6602|295.709|10
19|217.2305|295.3135|10
16|222.8815|294.5664|10
15|227.4844|293.585|10
18|231.1302|292.1934|10
1|231.1302|292.1934|10
16|234.5026|290.8018|10
15|239.0143|288.4287|10
18|241.8854|286.7002|10
17|244.8477|284.9863|10
15|247.8555|283.0967|10
19|250.8177|280.9727|10
16|253.5065|278.8486|10
15|256.7878|276.1387|10
19|259.1576|274.498|10
16|262.2109|272.623|10
15|267.2695|269.8398|10
18|270.8698|268.1992|10
18|274.6523|266.4707|10
14|278.3438|264.6689|10
19|283.4023|262.1348|10
16|286.2734|261.1533|10
15|289.0534|260.7432|10
18|291.6966|260.7432|10
18|294.9779|260.9043|10
14|296.7552|261.3145|10
2|296.7552|261.3145|10
17|298.168|261.8857|10
16|298.9883|263.1162|10
15|299.5352|265.0059|10
19|300.0365|267.2178|10
17|300.2188|270.4844|10
14|300.2188|272.9453|10
19|300.2188|275.8164|10
16|299.6263|278.7607|10
15|298.487|283.2725|10
18|297.0742|286.3779|10
18|295.2969|289.4102|10
14|293.5651|292.2813|10
19|290.7852|296.0459|10
16|289.2357|297.8477|10
15|287.8229|299.3271|10
19|286.5924|300.792|10
17|285.2708|302.4326|10
12|283.6302|304.1465|10
2|282.8555|305.0547|10
19|280.7135|306.7686|10
15|278.3438|308.4971|10
1|278.3438|308.4971|10
15|275.7917|310.5479|10
19|272.7383|313.082|10
16|265.0365|319.2197|10
15|255.6484|325.6943|10
19|243.2526|334.0439|10
14|230.4922|343.3896|0
2|230.4922|343.3896|0
15|215.681|355.8408|0
19|209.1185|362.6377|0
15|203.5586|369.0244|0
16|198.2266|375.4111|0
19|190.7526|384.0977|0
16|186.9245|388.0234|0
15|183.8255|390.3232|0
19|181.1823|391.627|0
17|178.0833|392.7842|0
14|176.9896|393.1064|0
19|176.6706|393.1064|0
16|176.4427|391.7148|0
15|175.349|389.8252|0
19|173.8906|388.4336|0
17|172.3411|386.3096|5
14|171.931|384.1709|5
19|171.931|381.3145|5
17|172.4323|377.4619|5
14|173.9818|370.167|5
19|174.8021|364.6885|5
17|174.9388|359.5176|5
14|174.8932|355.0938|5
19|174.5742|347.9746|5
16|174.5742|341.8369|5
15|175.5313|334.791|5
19|176.5339|327.9063|5
17|176.6706|319.3076|5
14|175.5313|314.8838|5
19|174.6198|310.5479|5
17|174.2096|305.7871|5
14|174.2096|300.1328|5
19|175.349|293.6729|5
17|178.9948|283.6826|5
14|180.7721|277.2813|5
1|180.7721|277.2813|5
18|181.7747|271.5537|5
16|182.0938|265.8994|5
15|182.7318|256.8906|5
18|183.8255|251.1631|5
18|185.375|245.582|5
14|187.2435|240.2646|5
19|188.474|233.3066|5
16|188.3828|229.1172|5
15|187.5625|224.9424|5
19|186.9245|220.5186|5
16|186.6966|214.2197|5
15|186.6966|210.6895|5
19|186.6966|207.1738|5
17|186.4232|203.4092|5
14|185.694|199.2344|5
19|184.5547|194.6348|5
16|183.0052|190.0498|5
15|180.1341|185.626|5
19|177.3542|184.9814|5
15|174.2096|184.9814|5
1|174.2096|184.9814|5
15|168.6497|184.9814|5
19|164.4115|184.9814|5
16|160.3099|185.9629|5
15|156.8008|188.4092|5
19|151.7878|194.5615|5
16|149.0078|199.2344|5
15|146.638|204.1416|5
19|144.2682|208.8145|5
17|142.2175|212.4912|5
14|140.2122|216.4316|5
19|138.9818|219.127|5
16|138.3438|221.5879|5
15|138.2526|223.2285|5
18|138.2526|223.7119|5
17|137.7969|224.3711|5
15|136.9766|225.9238|5
19|136.1563|228.5459|5
13|135.5638|231.915|5
4|135.5638|231.915|5
14|135.5638|236.749|5
18|136.7031|238.873|5
1|136.7031|238.873|5
16|138.3438|239.4443|5
15|140.8047|238.624|5
19|148.4154|233.3066|5
16|157.9401|226.583|5
15|172.3411|217.0029|5
19|193.8971|203.6436|5
15|241.7031|174.8154|5
11|260.388|163.6826|0
5|279.2096|152.8721|0
19|314.8477|133.375|0
17|343.6042|119.5322|0
14|365.069|109.4541|0
19|380.7917|101.1045|0
15|392.8229|93.89746|0
16|405.4466|84.88867|0
19|409.8672|81.28516|0
17|410.8698|79.4834|0
14|408.0898|79.80566|0
19|404.125|82.58887|0
16|400.4336|87.58398|0
7|399.4766|90.52832|10
8|399.0664|93.39941|10
3|399.0664|93.39941|10
16|399.0664|101.5879|10
17|399.1576|106.832|10
14|398.6563|112.0762|10
19|396.9245|117.9795|10
16|392.1849|127.1494|10
15|387.582|132.7158|10
19|381.4297|138.2822|10
14|373.5|144.0977|10
3|373.5|144.0977|10
14|362.7904|149.5908|10
18|346.9766|154.9961|10
1|346.9766|154.9961|10
17|310.5182|164.8252|10
14|277.7513|172.6914|10
19|240.4271|182.1104|10
15|200.1862|193.8145|10
6|180.362|200.4502|0
10|143.3568|214.4688|0
19|113.2786|226.1729|0
16|94.27474|232.3252|0
15|84.70443|232.8086|0
19|79.96484|225.6895|0
16|79.55469|219.2881|0
2|79.55469|219.2881|5
13|79.8737|213.8828|5
19|81.65104|209.0635|5
16|83.79297|205.2109|5
15|85.66146|201.2705|5
19|87.16537|198.0771|5
15|89.44401|193.6533|5
16|93.72787|187.6768|5
15|101.3385|179.5762|5
4|101.3385|179.5762|5
16|113.6888|169.9082|5
15|145.8633|151.4805|5
1|145.8633|151.4805|5
18|176.3516|135.0156|5
16|208.7995|116.8223|5
15|253.8255|87.83301|5
18|278.5716|69.56641|0
1|278.5716|69.56641|0
17|297.9857|54.81543|0
14|311.6576|44.00488|0
19|323.4609|34.26367|0
16|326.332|31.6416|0
15|325.7396|31.31934|0
19|322.4583|32.78418|0
17|318.0378|38.02832|0
1|318.0378|38.02832|10
13|317.1719|43.02344|10
19|316.7617|49.41016|10
16|315.8503|57.27637|10
15|314.3008|66.37305|10
19|311.931|76.04102|10
17|308.3763|86.03125|10
12|303.819|97.33984|10
2|301.3581|103.5654|10
19|295.5247|117.3936|10
15|286.4557|134.2686|10
2|286.4557|134.2686|10
14|263.7604|169.3369|10
18|244.9844|198.3262|10
17|226.9831|228.8828|10
13|212.0807|258.0332|0
3|212.0807|258.0332|0
18|198.7279|291.6221|0
16|194.5352|306.124|0
15|191.9375|316.1875|0
19|189.6133|323.4824|0
17|186.4232|329.6201|0
11|185.4661|330.6895|5
3|184.6914|331.3486|5
19|184.2813|331.5977|5
16|184.9648|330.2793|5
15|186.4232|328.7266|5
19|187.3346|328.4775|5
1|187.3346|328.8877|0
6|187.3346|328.8877|10
10|186.8333|330.3672|10
14|186.1953|331.832|10
18|186.1953|332.7402|10
17|187.4258|332.6523|10
3|188.3828|332.0811|0
12|190.8438|331.3486|0
12|191.9375|331.3486|5
6|192.8945|331.4219|5
17|193.9427|332.9014|5
15|194.0339|334.7031|5
4|194.0339|334.7031|0
15|193.806|335.9336|0
16|193.806|335.6846|0
8|194.3073|334.9521|10
7|195.0365|334.293|10
19|196.4036|332.7402|10
16|196.9961|331.5098|10
15|195.6745|331.0117|10
19|193.7148|329.7959|10
11|191.8464|327.8184|15
5|191.8464|327.8184|15
3|191.1172|326.6025|5
12|190.4336|325.0352|5
18|189.9323|321.4316|5
16|189.9323|314.2246|5
16|190.5247|308.4092|5
19|191.4362|301.6123|5
16|192.8034|293.6729|5
15|196.5859|279.7422|5
15|198.6367|274.835|5
4|200.9154|269.5908|5
16|207.2956|258.2822|5
15|216|244.7617|5
1|216|244.7617|5
18|231.4036|220.6943|5
15|240.0169|204.0537|5
16|245.4857|190.3867|5
10|247.3542|184.8936|0
8|249.0859|180.0596|0
17|252.1393|171.6221|0
15|255.9675|162.7744|0
19|256.9701|160.1523|0
16|257.1068|160.7236|0
15|257.1979|165.1475|0
0|257.1979|165.1475|10
19|258.6107|172.8525|10
16|262.2565|184.3223|10
16|272.3281|208.9756|10
18|280.8047|227.1543|10
6|284.8607|235.5918|0
10|288.5065|243.458|0
15|296.8463|263.5264|0
19|301.0846|274.0879|0
17|304.2292|280.8115|0
14|305.2773|283.8438|0
19|304.8672|283.0967|0
11|304.2292|281.5439|5
6|303.2266|279.7422|5
14|299.6263|275.0693|5
19|293.0638|268.5215|5
17|283.3112|258.8535|5
3|276.4297|252.7891|0
11|257.3802|239.8545|0
19|231.905|226.0996|0
16|203.2852|212.8281|0
15|176.4427|201.3584|0
19|155.707|192.3496|0
17|143.7669|185.8018|0
14|141.7161|179.8984|0
7|143.4479|179.7373|10
12|144.9974|180.5576|10
16|146.1367|186.4463|10
15|144.4961|206.8516|10
14|143.3568|217.4863|0
4|141.8529|229.7031|0
17|138.3438|257.4619|0
15|134.9714|286.29|0
19|131.7357|325.5332|0
16|130.9609|344.6934|0
15|130.6419|355.9141|0
19|130.8242|359.8545|0
1|131.3711|359.7666|5
15|133.832|354.7715|5
15|140.4857|345.4404|5
19|155.1602|332.4912|5
15|180.1341|317.418|5
3|180.1341|317.418|0
13|211.0781|303.4141|0
19|241.612|292.8525|0
16|267.0872|287.1104|0
15|290.694|285.3965|0
19|297.4844|285.3086|0
16|299.444|284.8252|0
2|299.444|284.8252|10
13|297.7578|281.5439|10
19|293.1549|277.7793|10
16|284.8607|272.0518|10
13|278.8906|267.9502|0
2|271.5078|262.8672|0
19|237.6016|243.1357|0
16|206.4297|228.4727|0
15|173.3438|214.293|0
18|144.1771|201.7686|0
17|125.401|192.833|0
15|122.4388|185.4648|0
7|122.4388|185.4648|5
12|132.6016|179.166|5
16|146.6836|171.8711|5
15|166.4622|162.9355|5
18|195.6745|150.0889|0
1|195.6745|150.0889|0
17|232.1328|134.8545|0
14|286.9115|116.1777|0
19|314.7109|109.1318|0
16|330.7526|105.6895|0
15|341.3255|100.6064|0
19|345.0169|97.82324|0
2|345.7461|97.00293|10
15|345.7461|96.59277|10
14|343.6953|96.75391|10
19|340.7331|98.64355|10
3|340.7331|98.64355|0
13|340.7331|100.0352|0
15|341.0521|101.1045|0
19|340.9154|101.5146|0
17|339.3659|101.749|0
14|336.7227|102.4961|0
10|336.2213|102.9063|5
9|336.0846|103.2285|5
16|336.1758|103.4775|5
15|337.1328|103.4775|5
9|337.7253|103.4775|0
9|338.4544|103.4775|0
18|340.7331|104.3711|0
14|341.4622|106.0117|0
19|341.5534|108.5605|0
16|341.0065|111.8271|0
15|339.2747|116.5879|0
18|338.4544|119.2832|0
17|338.1354|121.583|0
15|337.9531|123.707|0
19|337.7253|127.5596|0
16|337.4518|130.7529|0
15|337.3151|133.4482|0
19|337.3151|135.1768|0
17|337.3151|136.4072|0
14|336.8138|137.3887|0
19|335.7656|137.3887|0
15|334.6719|136.5684|0
16|333.7148|134.4443|0
19|333.3047|131.4121|0
17|333.7604|125.1865|0
14|335.4922|120.7627|0
19|337.9531|116.6611|0
16|340.8242|112.8965|0
15|343.6042|109.1318|0
19|343.7865|107.5791|0
16|342.9662|106.3486|0
15|341.2344|104.957|0
0|341.2344|104.957|5
19|337.7253|101.1777|5
16|334.444|98.73145|5
15|329.75|96.75391|5
12|326.9701|95.86035|0
7|324.0534|95.04004|0
17|314.7109|92.50586|0
4|314.7109|92.50586|10
10|308.6497|91.27539|10
18|303.2266|90.52832|10
17|298.7148|90.52832|10
15|294.4766|91.34863|10
10|289.4635|92.66699|0
9|289.4635|92.66699|0
13|283.9037|94.13184|5
3|283.9037|94.13184|5
15|274.8802|96.59277|5
19|269.5482|98.14551|5
1|267.0417|98.80469|0
16|264.7174|99.46387|0
14|257.9271|101.8369|0
11|255.1471|102.9795|10
8|251.957|104.3711|10
16|244.5742|107.4033|10
15|236.8724|109.8643|10
19|226.9831|112.0762|10
16|221.1497|113.6289|10
4|221.1497|113.6289|15
3|218.4609|114.6982|5
8|215.4987|115.8408|5
19|209.3464|118.4629|5
16|202.4648|121.0117|5
15|191.7552|122.9746|5
1|191.7552|122.9746|0
18|184.9648|123.0479|0
16|178.22|123.0479|0
5|174.8021|122.9746|10
10|171.4297|122.9746|10
18|164.8216|123.0479|10
18|154.1575|123.8682|10
14|146.7747|123.2969|10
19|140.2122|120.6016|10
9|137.3867|118.7119|15
3|134.6523|116.5|5
4|134.6523|116.5|5
15|128.9102|108.3848|5
18|127.543|101.749|5
6|127.3607|97.91113|0
12|127.2695|93.80957|0
14|127.2695|84.55176|0
10|127.4518|74.3125|10
9|127.7708|69.24414|10
16|128.5911|60.30859|10
15|129.6849|54.41992|10
19|130.9154|50.88965|10
16|132.6927|47.125|10
13|133.4219|45.80664|15
2|134.2422|44.41504|15
2|134.2422|44.41504|15
3|134.2422|44.41504|5
13|136.7031|41.71973|5
17|140.8958|38.93652|5
15|146.6836|36.31445|5
19|153.4284|34.5127|5
16|164.138|33.85352|5
15|172.1133|34.35156|5
19|182.3216|35.56738|5
16|195.1276|37.54492|5
15|215.4075|44.3418|5
19|227.8945|51.3877|5
17|239.8346|58.59473|5
14|251.0456|64.82031|5
16|261.3906|70.87012|5
2|266.2213|74.07813|5
17|275.6094|80.875|5
15|284.3138|86.9248|5
2|284.3138|86.9248|5
17|291.2865|91.1875|5
17|297.4844|93.73633|5
7|298.9883|93.73633|0
7|300.6289|93.23828|0
19|304.3659|91.11426|0
16|308.0573|88.81445|0
12|310.7005|87.42285|10
3|310.7005|87.42285|10
18|313.1159|87.17383|10
17|318.8125|88.08203|10
15|323.1419|89.88379|10
19|327.8815|92.50586|10
16|334.1706|95.53809|10
15|347.9336|101.4268|10
15|352.9466|104.21|10
4|358.0052|107.4912|10
17|369.4896|116.8223|10
14|385.2122|131.2363|10
2|385.2122|131.2363|10
17|419.1185|163.5947|10
16|444.3659|185.9629|10
15|467.6081|205.123|10
19|486.0651|220.0352|10
6|493.0833|226.0996|0
11|503.2461|236.1631|0
14|508.168|244.0293|0
19|509.0794|249.3613|0
16|508.168|251.3242|0
15|505.2057|251.0752|0
14|501.1042|250.1816|5
4|501.1042|250.1816|5
18|495.8633|249.4346|5
14|484.4245|246.9004|5
19|472.2109|243.6191|5
7|464.3268|241.4951|0
9|455.1667|239.0342|0
15|420.0299|230.8457|0
19|391.5013|226.1729|0
16|361.8789|222.4961|0
15|335.4922|220.5186|0
19|311.7487|217.4863|0
16|310.4271|213.2383|0
4|310.4271|213.2383|10
11|319.6784|207.335|10
19|333.9427|200.4502|10
16|355.4076|191.6172|10
15|371.4492|184.8057|0
0|371.4492|184.8057|0
19|387.7643|177.9355|0
16|400.9349|172.8525|0
15|410.1862|169.0879|0
19|415.9284|166.7148|0
16|419.1185|165.7334|0
15|419.2096|167.125|0
19|418.2982|170.5527|0
10|416.6576|176.8662|5
6|416.6576|176.8662|5
15|415.1992|193.3311|5
19|415.1992|208.4043|5
16|415.1992|224.1221|5
15|414.6979|237.2324|5
18|410.5963|250.3428|5
14|403.6237|255.1768|5
3|403.6237|255.1768|5
15|392.0026|257.3008|5
18|375.6419|257.3887|5
1|375.6419|257.3887|5
16|342.4648|252.3057|5
15|314.3463|245.7578|5
19|280.3945|236.9834|5
14|242.1133|226.832|0
2|242.1133|226.832|0
15|202.7383|217.5742|0
19|169.2422|210.5283|0
16|147.595|204.9619|0
15|132.2825|194.9717|0
19|129.6849|187.999|0
16|130.8242|183.3408|0
14|134.5156|181.9492|10
1|136.7943|182.1836|10
19|142.263|183.751|10
16|150.2383|185.0547|10
15|161.2669|185.9629|10
19|179.4505|187.5156|10
16|188.5651|190.2109|10
15|195.9479|194.5615|10
15|199.776|197.0957|10
4|204.2878|199.4688|10
17|224.2487|205.123|10
14|244.0729|207.4229|10
2|244.0729|207.4229|10
17|267.9987|211.0264|10
16|294.2943|218.0723|10
15|321.5013|229.1172|10
19|347.7969|242.8867|10
1|360.056|250.0059|0
15|381.5208|263.2773|0
15|397.2435|273.2676|0
19|406.0391|279.332|0
15|408.2266|281.9541|0
16|406.8594|281.5439|0
19|403.8971|276.3877|0
11|399.6133|268.7705|5
6|399.6133|268.7705|5
14|393.7344|260.6553|5
19|379.3789|245.582|5
16|365.707|232.2373|5
2|365.707|232.2373|0
13|348.7539|215.9336|0
19|329.8412|195.7041|0
16|303.0443|162.042|0
15|290.056|144.6836|0
19|282.4453|133.9463|0
16|278.9818|127.4717|0
4|278.0703|124.9375|5
11|277.569|122.7256|5
19|276.3841|119.3711|5
16|274.9713|117.9795|5
15|273.3307|116.998|5
18|272.9206|116.4121|0
1|272.9206|116.4121|0
1|272.8294|116.0898|10
15|272.6927|115.6797|10
15|271.6901|113.8779|10
19|270.2318|112.2373|10
17|268.4088|110.3623|10
4|267.4974|109.3809|0
10|266.6315|108.3848|0
11|264.8997|106.1729|5
8|264.0794|104.8691|5
16|262.849|101.8369|5
15|262.3477|97.66211|5
19|262.5299|92.00781|5
16|263.8516|85.87012|5
15|266.7682|77.75488|5
19|269.6393|74.23926|5
13|273.9688|72.34961|5
3|273.9688|72.34961|5
15|280.6224|72.75977|5
18|291.1953|77.34473|5
1|291.1953|77.34473|5
16|319.6784|90.29395|5
15|343.9232|103.8877|5
18|367.9401|120.1035|5
17|389.3138|135.3379|5
3|398.1549|142.1348|0
12|411.599|153.1064|0
18|420.2122|160.5625|0
17|424.8607|164.7373|0
15|425.9088|167.125|0
19|423.5391|170.3916|0
16|419.4375|172.9404|0
4|419.4375|172.9404|10
11|413.5586|178.1699|10
18|405.3555|189.5664|10
17|386.6706|216.915|10
15|370.082|237.8916|10
0|370.082|237.8916|0
19|351.1237|260.4063|0
16|330.9805|283.917|0
15|310.7005|305.9482|0
19|294.5677|323.9805|0
16|286.4557|338.6436|0
15|287.7318|340.9287|0
19|289.7826|340.0352|5
0|289.7826|340.0352|5
16|290.4662|338.3945|5
15|289.3724|338.0576|5
18|287.276|339.625|5
18|285.4531|340.8408|5
1|285.4531|340.8408|0
13|284.1315|341.251|0
7|283.7213|341.251|10
12|283.1745|341.251|10
16|282.582|340.4453|10
15|281.4427|339.625|10
10|280.6224|339.4492|0
9|279.5742|339.4492|0
12|276.8398|339.625|5
4|276.8398|339.625|5
15|270.5508|339.6982|5
19|264.2617|339.4492|5
17|256.0586|339.2148|5
14|246.3971|338.8047|5
18|235.1406|338.0576|5
17|214.5417|333.9707|5
13|206.2474|331.1875|5
2|197.1784|327.584|5
19|175.8503|316.7734|5
15|149.9648|300.8799|5
1|149.9648|300.8799|5
15|105.5768|264.6689|5
18|76.91146|233.2188|5
18|53.76042|204.3027|5
14|37.58203|182.9307|5
13|28.19401|170.8896|0
6|25.55078|168.1064|0
16|23.04427|165.8945|0
15|22.86198|165.3232|0
18|24.73047|164.2539|0
18|29.83463|163.2725|0
14|33.66276|163.7559|0
9|33.66276|163.7559|10
10|39.08594|165.8066|10
16|46.69661|168.3408|10
15|55.35547|170.1572|10
19|63.83203|171.4609|10
17|71.94401|174.4053|10
14|75.77213|176.5439|10
18|80.60287|178.1699|10
14|88.1224|179.3271|10
3|88.1224|179.3271|10
15|110.0885|180.4697|10
18|134.4245|181.9492|10
1|134.4245|181.9492|10
16|165.7786|184.1611|10
15|201.4167|187.3545|10
19|255.7396|197.7549|10
11|272.6016|202.6621|0
5|288.0052|207.584|0
15|313.1159|216.0215|0
19|329.112|220.2842|0
17|338.5456|220.0352|0
14|339.3659|217.5742|0
19|337.7708|215.04|0
0|337.7708|215.04|5
16|334.0338|212.9014|5
15|327.5625|210.7773|5
19|316.9896|208.5654|5
10|302.1784|206.1924|0
6|302.1784|206.1924|0
15|273.513|200.2158|0
19|250.9544|195.7041|0
16|225.9805|193.2432|0
15|191.1628|194.1514|0
19|176.2604|196.1143|0
16|169.2878|197.4326|0
5|168.0117|197.8281|10
10|167.6927|198.4873|10
19|167.1914|205.46|10
16|163.5|216.0947|10
15|156.7096|230.9336|10
0|156.7096|230.9336|0
19|147.6862|249.2734|0
16|131.6445|280.0645|0
15|120.7982|300.8799|0
19|111.8203|320.2891|0
15|104.9388|336.2559|0
16|99.92578|346.7441|0
19|95.27734|351.0801|0
10|89.94531|350.4355|5
7|87.07422|348.0625|5
14|81.42318|340.6797|5
18|75.68099|331.5098|5
17|70.6224|321.5928|5
15|64.88021|307.8379|5
19|63.83203|301.2021|5
17|66.11068|296.207|5
12|73.49349|292.0322|5
2|73.49349|292.0322|5
19|95.27734|285.0742|5
15|116.7422|280.7236|5
16|141.944|278.5117|5
19|168.832|278.5117|5
10|195.3555|280.4746|0
6|208.0703|281.8809|0
15|231.3125|284.415|0
19|249.8151|286.3779|0
15|262.2565|288.2676|0
16|269.5482|290.7139|0
19|274.0599|293.9951|0
17|280.2122|299.2393|0
11|282.9922|300.4697|10
3|286.1823|301.29|10
2|286.1823|301.29|10
17|293.0638|302.1104|10
15|300.1276|302.1836|10
16|311.3385|302.1836|10
19|319.4505|302.1836|10
16|328.2005|301.7002|10
15|337.4518|300.8799|10
19|351.1237|299.8984|10
15|359.0078|299.3271|10
16|366.2083|298.9902|10
18|372.862|298.917|10
17|382.0221|298.1699|10
15|387.4909|297.1885|10
19|391.9115|296.1191|10
16|395.056|295.3135|10
15|397.1068|294.083|10
19|398.6563|291.8711|10
16|400.1146|285.8799|10
14|400.2969|279.5811|10
2|400.2969|279.5811|10
18|399.7044|269.8398|10
16|397.5169|254.6787|10
0|397.5169|254.6787|10
15|392.3216|220.1963|10
18|388.1745|190.1377|10
17|383.8451|155.5674|10
7|381.5208|137.96|0
8|379.3333|121.2461|0
19|373.9102|82.67676|0
16|372.5885|68.6582|0
15|373.2721|60.80664|0
19|374.4115|56.29492|0
16|374.5026|54.74219|0
15|374.5026|55.88477|0
19|373.9102|58.91699|0
1|373.9102|58.91699|5
15|372.4518|65.3916|5
15|370.401|76.36328|5
19|367.5299|93.39941|5
11|363.5195|117.3936|0
6|361.3776|131.4121|0
14|357.276|161.4707|0
19|353.3568|191.6172|0
16|350.8047|215.9336|0
